Symbol,Company_name,Volumne,Turnover_value,Trades,Clean_price_avg_%,Clean_price_open_%,Clean_price_high_%,Clean_price_low_%,Clean_price_close_%,Change_%,ID,Group,Date
R2312A,MINISTERUL FINANTELOR PUBLICE,31,3056.29,1,97.6502,97.6502,97.6502,97.6502,97.6502,0.05,IB,49,2023-02-18
R2408A,0,29,2866.36,1,96.37,96.37,96.37,96.37,96.37,0.09,IB,49,2023-02-18
R2512AE,0,1741,802454.86,24,93.4038,93.4,93.85,93.221,93.85,0.59,IB,49,2023-02-18
HUE26A,CJ HUNEDOARA,1,20.26,1,100.0,100.0,100.0,100.0,100.0,-3.85,CB,50,2023-02-19
ALB25,Primaria Alba Iulia,40,561.73,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,50,2023-02-19
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,1,2389.02,1,96.0,96.0,96.0,96.0,96.0,-0.21,CB,50,2023-02-19
PBK28E,Patria Bank Obligatiuni 2028 EUR,1,2510.57,1,99.5,99.5,99.5,99.5,99.5,0.51,CB,50,2023-02-19
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,24,2210.69,1,91.88,91.88,91.88,91.88,91.88,0.0,CB,50,2023-02-19
R2304A,MINISTERUL FINANTELOR,649,67507.4,10,99.7375,99.68,99.7992,99.68,99.7696,-0.03,IB,50,2023-02-19
R2306A,0,1404,147515.36,23,100.1379,100.22,100.4796,100.0,100.2,-0.28,IB,50,2023-02-19
R2403A,0,303,29955.55,11,95.9631,95.95,95.97,95.94,95.97,0.02,IB,50,2023-02-19
R2409AE,0,400,195764.27,9,98.3662,98.5,98.5,98.0132,98.0132,-1.1,IB,50,2023-02-19
R2412A,0,300,29001.0,3,95.71,95.72,95.72,95.7,95.7,-0.21,IB,50,2023-02-19
R2504A,0,57,5788.92,4,96.6,96.6,96.6,96.6,96.6,0.1,IB,50,2023-02-19
R2506A,0,2468,262451.22,19,101.0017,101.0,101.1,101.0,101.0,-0.64,IB,50,2023-02-19
R2509A,0,184,19375.72,6,101.7728,101.75,101.8,101.75,101.8,0.1,IB,50,2023-02-19
R2512A,0,164,16922.22,7,101.6743,101.8899,102.0,101.4,102.0,0.13,IB,50,2023-02-19
R2603AE,0,124,57548.09,4,92.9362,93.0,93.0,92.8,92.8,-0.21,IB,50,2023-02-19
R2612AE,0,2,932.96,1,94.4999,94.4999,94.4999,94.4999,94.4999,-0.36,IB,50,2023-02-19
R2406AE,MINISTERUL FINANTELOR - EURO,80,39367.2,1,98.5,98.5,98.5,98.5,98.5,0.0,IB,50,2023-02-19
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,246,24793.84,6,98.7476,98.7388,98.75,98.7388,98.75,0.01,IB,50,2023-02-19
R2307AE,MINISTERUL FINANTELOR OBLIGATIUNI 2023 EURO,50,24678.5,1,99.75,99.75,99.75,99.75,99.75,0.0,IB,50,2023-02-19
R2312A,MINISTERUL FINANTELOR PUBLICE,1038,102407.71,17,97.7088,97.6501,97.7993,97.65,97.6501,0.0,IB,50,2023-02-19
R2408A,0,20,1981.0,1,96.57,96.57,96.57,96.57,96.57,0.21,IB,50,2023-02-19
R2508AE,0,28,13217.14,4,94.9002,95.5,95.5,94.707,94.707,-1.02,IB,50,2023-02-19
R2512AE,0,1500,690796.57,21,93.2205,93.25,93.25,93.22,93.22,-0.67,IB,50,2023-02-19
HUE26A,CJ HUNEDOARA,20,405.25,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,51,2023-02-20
ALB25,Primaria Alba Iulia,60,842.78,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,51,2023-02-20
SRE28,PRIMARIA ORASULUI SIRET,4,179.44,1,101.5,101.5,101.5,101.5,101.5,1.0,CB,51,2023-02-20
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,6,14311.7,1,95.8,95.8,95.8,95.8,95.8,-0.21,CB,51,2023-02-20
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,1,2449.9,1,99.05,99.05,99.05,99.05,99.05,-1.42,CB,51,2023-02-20
PBK28E,Patria Bank Obligatiuni 2028 EUR,6,15070.63,4,99.5,99.5,99.5,99.5,99.5,0.0,CB,51,2023-02-20
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,57,5263.87,2,92.1,91.83,92.39,91.83,92.39,0.56,CB,51,2023-02-20
R2304A,MINISTERUL FINANTELOR,119,12386.71,5,99.7995,99.7991,99.7999,99.7991,99.7999,0.03,IB,51,2023-02-20
R2306A,0,225,23658.75,3,100.2,100.2,100.2,100.2,100.2,0.0,IB,51,2023-02-20
R2309AE,0,14,6942.32,1,100.0,100.0,100.0,100.0,100.0,0.1,IB,51,2023-02-20
R2403A,0,3585,353603.67,12,95.7242,95.95,95.97,95.7,95.97,0.0,IB,51,2023-02-20
R2404AE,0,20,9782.8,1,98.0,98.0,98.0,98.0,98.0,-0.41,IB,51,2023-02-20
R2412A,0,445,42989.67,9,95.636,95.9998,95.9998,95.5,95.5,-0.21,IB,51,2023-02-20
R2412AE,0,579,287958.24,6,100.4053,100.448,100.448,100.375,100.375,-0.07,IB,51,2023-02-20
R2504A,0,1007,101814.83,12,96.1372,96.55,96.55,96.0,96.49,-0.11,IB,51,2023-02-20
R2506A,0,123,13075.83,4,100.9476,100.9,101.0,100.55,101.0,0.0,IB,51,2023-02-20
R2509A,0,2133,223795.13,16,101.3704,101.85,101.85,101.3,101.3,-0.49,IB,51,2023-02-20
R2512A,0,2576,265258.63,28,101.443,102.0,102.0,101.2,101.2,-0.78,IB,51,2023-02-20
R2603AE,0,47,21801.9,4,92.8511,92.8001,93.0,92.8,93.0,0.22,IB,51,2023-02-20
R2406AE,MINISTERUL FINANTELOR - EURO,121,59457.99,7,98.3264,98.5,98.5,98.0,98.5,0.0,IB,51,2023-02-20
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,44,4435.9,2,98.7659,98.75,98.7999,98.75,98.7999,0.05,IB,51,2023-02-20
R2307AE,MINISTERUL FINANTELOR OBLIGATIUNI 2023 EURO,99,48878.28,2,99.75,99.75,99.75,99.75,99.75,0.0,IB,51,2023-02-20
R2312A,MINISTERUL FINANTELOR PUBLICE,2632,259521.32,17,97.6424,97.6501,97.6501,97.61,97.61,-0.04,IB,51,2023-02-20
R2408A,0,613,60706.67,9,96.542,96.2811,96.6,96.281,96.281,-0.3,IB,51,2023-02-20
R2508AE,0,107,50581.04,2,95.0,95.0,95.0,95.0,95.0,0.31,IB,51,2023-02-20
R2512AE,0,1380,634479.9,19,93.0279,93.201,93.201,93.0,93.0,-0.24,IB,51,2023-02-20
ORV27,PRIMARIA ORASULUI ORAVITA,114,4137.47,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,52,2023-02-21
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,16,39279.7,3,99.1,99.11,99.11,99.1,99.1,0.05,CB,52,2023-02-21
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,157,14547.45,1,92.3,92.3,92.3,92.3,92.3,0.48,CB,52,2023-02-21
R2304A,MINISTERUL FINANTELOR,50,5212.5,1,99.89,99.89,99.89,99.89,99.89,0.19,IB,52,2023-02-21
R2306A,0,6269,658536.49,6,99.9965,99.9,100.19,99.9,100.19,-0.01,IB,52,2023-02-21
R2309AE,0,7,3474.52,1,100.0,100.0,100.0,100.0,100.0,0.0,IB,52,2023-02-21
R2312B,0,720,73168.68,6,100.0532,100.4,100.4,100.03,100.03,0.0,IB,52,2023-02-21
R2403A,0,184,18131.64,5,95.5822,95.5602,95.899,95.56,95.56,0.01,IB,52,2023-02-21
R2404AE,0,10,4925.2,1,98.6,98.6,98.6,98.6,98.6,0.0,IB,52,2023-02-21
R2410A,0,100,9608.0,1,94.52,94.52,94.52,94.52,94.52,-0.89,IB,52,2023-02-21
R2412A,0,67,6460.81,4,95.4,95.4,95.4,95.4,95.4,0.0,IB,52,2023-02-21
R2504A,0,117,11795.94,5,95.77,95.77,95.77,95.77,95.77,0.0,IB,52,2023-02-21
R2506A,0,9,958.23,1,100.9998,100.9998,100.9998,100.9998,100.9998,0.0,IB,52,2023-02-21
R2509A,0,213,22351.94,7,101.2787,101.69,101.69,101.2,101.2,0.0,IB,52,2023-02-21
R2512A,0,1875,192927.4,13,101.2546,102.0799,102.0799,101.2,102.0,0.79,IB,52,2023-02-21
R2610AE,0,21,9608.13,1,92.29,92.29,92.29,92.29,92.29,-0.76,IB,52,2023-02-21
R2406AE,MINISTERUL FINANTELOR - EURO,110,54199.2,4,98.5,98.5,98.5,98.5,98.5,0.0,IB,52,2023-02-21
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,12,1208.64,1,98.63,98.63,98.63,98.63,98.63,0.17,IB,52,2023-02-21
R2312A,MINISTERUL FINANTELOR PUBLICE,755,74333.63,12,97.4349,97.44,97.45,97.429,97.45,0.01,IB,52,2023-02-21
R2408A,0,61,6023.75,2,96.198,96.198,96.198,96.198,96.198,0.29,IB,52,2023-02-21
R2512AE,0,368,169393.12,13,93.0543,93.25,93.25,93.0,93.0,-0.32,IB,52,2023-02-21
TIM26D,MUNICIPIUL TIMISOARA,33,629.68,2,94.05,93.55,109.99,93.55,109.99,0.01,CB,53,2023-02-22
ORV27,PRIMARIA ORASULUI ORAVITA,545,19784.91,3,100.0,100.0,100.0,100.0,100.0,0.0,CB,53,2023-02-22
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,9,22384.29,1,100.4,100.4,100.4,100.4,100.4,1.31,CB,53,2023-02-22
PBK28E,Patria Bank Obligatiuni 2028 EUR,1,2515.82,1,99.5,99.5,99.5,99.5,99.5,0.2,CB,53,2023-02-22
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,30,2766.9,2,91.85,91.85,91.85,91.85,91.85,-0.49,CB,53,2023-02-22
R2304A,MINISTERUL FINANTELOR,11,1146.86,3,99.8898,99.8899,99.8899,99.8898,99.8899,0.0,IB,53,2023-02-22
R2304AE,0,140,69231.55,7,99.3809,99.7202,99.7202,99.15,99.15,-0.57,IB,53,2023-02-22
R2306A,0,250,26233.87,5,99.8655,100.19,100.19,99.74,100.19,0.0,IB,53,2023-02-22
R2312AE,0,2,999.62,1,100.999,100.999,100.999,100.999,100.999,0.98,IB,53,2023-02-22
R2312B,0,505,51319.63,5,100.033,100.03,100.2,100.03,100.03,0.0,IB,53,2023-02-22
R2403A,0,217,21428.33,8,95.7878,95.95,95.95,95.56,95.929,0.39,IB,53,2023-02-22
R2409AE,0,200,97724.6,8,98.068,98.25,98.25,98.0,98.0,-0.01,IB,53,2023-02-22
R2412AE,0,151,75142.9,3,100.3479,100.3488,100.3489,100.2001,100.2001,-0.15,IB,53,2023-02-22
R2504A,0,65,6646.9,2,97.2,97.2,97.2,97.2,97.2,1.49,IB,53,2023-02-22
R2506A,0,329,35035.21,4,101.0,100.9999,101.0,100.9999,101.0,0.0,IB,53,2023-02-22
R2509A,0,239,25126.07,10,101.45,101.69,101.74,101.3,101.3,0.1,IB,53,2023-02-22
R2512A,0,846,87758.2,19,102.0631,102.0,102.1,102.0,102.1,0.1,IB,53,2023-02-22
R2610AE,0,69,31803.87,6,92.9891,92.9994,93.0,92.98,92.99,0.76,IB,53,2023-02-22
R2612AE,0,17,7815.75,3,93.01,93.03,93.03,93.0,93.0,-1.59,IB,53,2023-02-22
R2406AE,MINISTERUL FINANTELOR - EURO,16,7883.52,2,98.5,98.5,98.5,98.5,98.5,0.0,IB,53,2023-02-22
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,263,26502.55,6,98.6703,98.6998,98.6998,98.4631,98.65,0.02,IB,53,2023-02-22
R2307AE,MINISTERUL FINANTELOR OBLIGATIUNI 2023 EURO,121,59780.05,2,99.74,99.74,99.74,99.74,99.74,-0.02,IB,53,2023-02-22
R2312A,MINISTERUL FINANTELOR PUBLICE,884,87132.82,16,97.5366,97.5,97.6,97.5,97.5,0.05,IB,53,2023-02-22
R2408A,0,311,30681.06,6,96.0922,96.198,96.199,95.9,95.9,-0.31,IB,53,2023-02-22
R2508AE,0,10,4725.9,1,94.89,94.89,94.89,94.89,94.89,0.31,IB,53,2023-02-22
R2512AE,0,617,283714.18,18,92.956,93.0,93.15,92.93,92.93,-0.08,IB,53,2023-02-22
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,49,995.11,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,54,2023-02-23
BNET26E,BITTNET SYSTEMS - 2026E,14,7214.09,3,103.0,103.0,103.0,103.0,103.0,0.0,CB,54,2023-02-23
PBK27E,Patria Bank Obligatiuni 2027,4,9830.22,3,100.11,100.1,100.12,100.1,100.12,0.03,CB,54,2023-02-23
R2304A,MINISTERUL FINANTELOR,62,6468.19,5,99.8853,99.8895,99.8898,99.8,99.8,-0.09,IB,54,2023-02-23
R2306A,0,101,10601.36,3,99.794,99.8,100.19,99.75,100.19,-0.01,IB,54,2023-02-23
R2312B,0,131,13349.05,7,100.2011,100.2,100.25,100.2,100.2,-0.1,IB,54,2023-02-23
R2403A,0,110,10883.17,3,95.9277,95.9297,95.9298,95.92,95.92,-0.01,IB,54,2023-02-23
R2504A,0,10,1007.45,4,95.6051,97.0,97.0,95.4501,95.4501,-1.34,IB,54,2023-02-23
R2509A,0,236,24886.74,7,101.6622,101.6699,101.67,101.5,101.66,-0.01,IB,54,2023-02-23
R2512A,0,718,74642.71,10,102.1792,102.1,102.4799,102.0,102.4799,0.32,IB,54,2023-02-23
R2603AE,0,197,91038.42,13,92.5095,92.5001,92.9899,92.12,92.9899,-0.01,IB,54,2023-02-23
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,130,13110.25,3,98.6981,98.7,98.7,98.65,98.65,-0.05,IB,54,2023-02-23
R2312A,MINISTERUL FINANTELOR PUBLICE,1174,115756.52,18,97.5184,97.5899,97.65,97.351,97.649,0.08,IB,54,2023-02-23
R2408A,0,144,14232.08,3,96.2065,96.1989,96.47,96.1989,96.47,0.39,IB,54,2023-02-23
R2512AE,0,448,205910.66,12,93.0004,93.01,93.01,92.99,93.0,-0.21,IB,54,2023-02-23
TIM26D,MUNICIPIUL TIMISOARA,5,99.55,1,98.01,98.01,98.01,98.01,98.01,-10.89,CB,55,2023-02-24
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,2,19720.27,1,94.2,94.2,94.2,94.2,94.2,-0.53,CB,55,2023-02-24
ALB25A,Primaria Alba Iulia,6,86.97,1,102.99,102.99,102.99,102.99,102.99,0.0,CB,55,2023-02-24
ORV27,PRIMARIA ORASULUI ORAVITA,2,74.13,1,102.0,102.0,102.0,102.0,102.0,2.0,CB,55,2023-02-24
BNET26E,BITTNET SYSTEMS - 2026E,2,1035.6,2,103.5,103.5,103.5,103.5,103.5,0.49,CB,55,2023-02-24
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,15,35540.18,6,95.02,95.1,95.1,95.0,95.0,-1.34,CB,55,2023-02-24
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,3,7377.87,2,99.3,99.3,99.3,99.3,99.3,-1.1,CB,55,2023-02-24
PBK27E,Patria Bank Obligatiuni 2027,8,19648.61,4,100.06,100.0,100.12,100.0,100.12,0.0,CB,55,2023-02-24
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,120,11088.75,5,91.88,91.88,91.88,91.87,91.88,-0.13,CB,55,2023-02-24
R2304A,MINISTERUL FINANTELOR,111,11582.85,7,99.8891,99.889,99.8893,99.889,99.8893,0.0,IB,55,2023-02-24
R2306A,0,450,47411.96,12,100.1499,100.19,100.59,99.96,100.59,0.4,IB,55,2023-02-24
R2312B,0,30,3055.2,2,100.1,100.05,100.2,100.05,100.2,0.0,IB,55,2023-02-24
R2403A,0,629,62090.82,15,95.6935,95.9298,95.9298,95.6401,95.74,-0.19,IB,55,2023-02-24
R2410A,0,140,13529.6,4,95.0,95.0,95.0,95.0,95.0,0.0,IB,55,2023-02-24
R2412A,0,66,6429.72,3,96.2882,96.2882,96.2882,96.2882,96.2882,0.3,IB,55,2023-02-24
R2412AE,0,38,18884.48,1,100.3,100.3,100.3,100.3,100.3,-0.05,IB,55,2023-02-24
R2504A,0,9,922.23,1,97.3,97.3,97.3,97.3,97.3,1.94,IB,55,2023-02-24
R2506A,0,88,9424.32,6,101.4545,101.5995,101.6497,101.3,101.3,0.9,IB,55,2023-02-24
R2509A,0,336,35435.03,8,101.6214,101.51,101.65,101.51,101.51,-0.14,IB,55,2023-02-24
R2512A,0,321,33404.72,6,102.2445,102.31,102.5,102.2,102.5,0.02,IB,55,2023-02-24
R2603AE,0,108,49675.33,8,92.0991,92.6,92.6,92.0,92.0,-1.08,IB,55,2023-02-24
R2406AE,MINISTERUL FINANTELOR - EURO,40,19686.0,2,98.5,98.5,98.5,98.5,98.5,0.0,IB,55,2023-02-24
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,41,4135.26,3,98.6999,98.6998,98.7,98.6998,98.7,0.0,IB,55,2023-02-24
R2307AE,MINISTERUL FINANTELOR OBLIGATIUNI 2023 EURO,100,49220.0,1,99.5,99.5,99.5,99.5,99.5,-0.24,IB,55,2023-02-24
R2312A,MINISTERUL FINANTELOR PUBLICE,1044,102967.48,19,97.5179,97.4,97.58,97.4,97.58,0.04,IB,55,2023-02-24
R2408A,0,60,5924.1,5,96.085,96.47,96.47,95.6601,96.3999,-0.07,IB,55,2023-02-24
R2508AE,0,125,58237.3,7,93.638,94.5,94.5,93.61,93.62,-1.81,IB,55,2023-02-24
R2512AE,0,165,75749.34,12,92.9217,92.8999,93.199,92.8999,93.0,0.18,IB,55,2023-02-24
ORV27,PRIMARIA ORASULUI ORAVITA,117,4337.71,1,102.0,102.0,102.0,102.0,102.0,0.0,CB,56,2023-02-25
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,2,4735.49,1,94.9,94.9,94.9,94.9,94.9,-0.11,CB,56,2023-02-25
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,1,2460.7,1,99.3,99.3,99.3,99.3,99.3,0.0,CB,56,2023-02-25
PBK27E,Patria Bank Obligatiuni 2027,39,95621.03,2,99.83,99.83,99.83,99.83,99.83,-0.29,CB,56,2023-02-25
PBK28E,Patria Bank Obligatiuni 2028 EUR,1,2436.71,1,99.5,99.5,99.5,99.5,99.5,0.0,CB,56,2023-02-25
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,136,12591.64,3,92.04,91.88,92.29,91.88,91.88,0.0,CB,56,2023-02-25
R2304A,MINISTERUL FINANTELOR,489,50973.42,7,99.7602,99.7999,99.81,99.75,99.75,-0.14,IB,56,2023-02-25
R2304AE,0,45,22358.7,3,99.9499,99.9498,99.9499,99.9498,99.9499,0.65,IB,56,2023-02-25
R2306A,0,276,29122.82,13,100.2875,100.4,100.58,100.0,100.58,-0.01,IB,56,2023-02-25
R2309AE,0,240,117553.62,6,98.7562,99.0001,99.0001,98.6,98.6,-1.4,IB,56,2023-02-25
R2312B,0,268,27345.08,7,100.2739,100.3,100.3,100.1,100.1,-0.1,IB,56,2023-02-25
R2403A,0,1140,109103.05,20,95.7744,95.74,95.93,95.74,95.93,0.2,IB,56,2023-02-25
R2410A,0,60,5799.0,1,95.0,95.0,95.0,95.0,95.0,0.0,IB,56,2023-02-25
R2412AE,0,27,13423.05,2,100.2899,100.2899,100.2899,100.2899,100.2899,-0.01,IB,56,2023-02-25
R2506A,0,50,5353.0,1,101.4,101.4,101.4,101.4,101.4,0.1,IB,56,2023-02-25
R2509A,0,5223,551793.42,17,101.7862,101.65,101.95,101.5101,101.89,0.37,IB,56,2023-02-25
R2512A,0,311,32422.04,8,102.4109,102.5,102.5,102.15,102.5,0.0,IB,56,2023-02-25
R2603AE,0,130,58717.56,7,91.9174,91.82,92.2998,91.8,92.2998,0.33,IB,56,2023-02-25
R2612AE,0,200,91265.09,5,92.3835,92.6,92.6,91.5,91.5,-3.17,IB,56,2023-02-25
R2406AE,MINISTERUL FINANTELOR - EURO,80,39391.2,1,98.5,98.5,98.5,98.5,98.5,0.0,IB,56,2023-02-25
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,1797,180917.89,19,98.5078,98.689,98.7,98.47,98.7,0.0,IB,56,2023-02-25
R2312A,MINISTERUL FINANTELOR PUBLICE,648,63947.82,13,97.565,97.55,97.6297,97.55,97.551,-0.03,IB,56,2023-02-25
R2508AE,0,156,72870.75,3,93.8509,95.0999,95.235,93.8,93.8,0.19,IB,56,2023-02-25
R2512AE,0,328,150934.54,13,93.095,93.0,93.2399,93.0,93.2,0.22,IB,56,2023-02-25
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,5,93.62,2,92.01,90.01,100.0,90.01,100.0,0.0,CB,57,2023-02-26
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,3,29599.36,3,94.19,94.21,94.21,94.17,94.17,-0.03,CB,57,2023-02-26
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,11,26389.42,1,96.0,96.0,96.0,96.0,96.0,1.05,CB,57,2023-02-26
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,139,12749.38,7,91.09,91.15,91.15,91.0,91.0,-0.01,CB,57,2023-02-26
R2306A,MINISTERUL FINANTELOR,208,21958.05,11,100.2575,99.88,100.55,99.88,100.2,-0.4,IB,57,2023-02-26
R2312B,0,183,18673.41,8,100.2005,100.2,100.2897,100.2,100.2897,0.0,IB,57,2023-02-26
R2403A,0,625,59983.75,6,96.004,96.0,96.2499,96.0,96.2499,0.0,IB,57,2023-02-26
R2409AE,0,213,104088.31,5,98.0017,98.0456,98.0456,98.0,98.0,-0.05,IB,57,2023-02-26
R2410A,0,360,34804.1,8,94.978,95.0999,95.0999,94.8,95.0,0.4,IB,57,2023-02-26
R2412A,0,8,779.92,1,96.2881,96.2881,96.2881,96.2881,96.2881,0.88,IB,57,2023-02-26
R2412AE,0,889,442480.01,4,100.2591,100.29,100.29,100.05,100.05,-0.24,IB,57,2023-02-26
R2504A,0,107,10886.18,1,96.5,96.5,96.5,96.5,96.5,-0.82,IB,57,2023-02-26
R2506A,0,297,31814.7,4,101.3698,101.399,101.399,101.35,101.399,0.1,IB,57,2023-02-26
R2509A,0,1198,126589.35,17,101.7176,101.69,101.8799,101.5101,101.5101,-0.37,IB,57,2023-02-26
R2512A,0,244,25480.82,2,102.4996,102.5,102.5,102.45,102.45,0.0,IB,57,2023-02-26
R2610AE,0,70,32095.75,5,92.4595,92.48,92.5,92.02,92.02,-0.73,IB,57,2023-02-26
R2406AE,MINISTERUL FINANTELOR - EURO,50,24652.5,1,98.5,98.5,98.5,98.5,98.5,0.0,IB,57,2023-02-26
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,51,5143.41,2,98.6413,98.7,98.7,98.5502,98.5502,-0.15,IB,57,2023-02-26
R2312A,MINISTERUL FINANTELOR PUBLICE,5333,526899.34,31,97.6393,97.6489,97.65,97.601,97.65,0.03,IB,57,2023-02-26
R2408A,0,272,26955.2,4,96.39,96.39,96.39,96.39,96.39,0.67,IB,57,2023-02-26
R2508AE,0,520,242874.41,6,93.7093,94.0,94.0,93.7,93.7,-0.11,IB,57,2023-02-26
R2512AE,0,219,100640.66,11,92.8505,93.01,93.2,92.61,93.1998,0.02,IB,57,2023-02-26
SRE28,PRIMARIA ORASULUI SIRET,3,135.3,1,101.5,101.5,101.5,101.5,101.5,0.0,CB,58,2023-02-27
BNET26E,BITTNET SYSTEMS - 2026E,5,2555.11,1,104.0,104.0,104.0,104.0,104.0,0.0,CB,58,2023-02-27
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,3,7128.93,1,95.0,95.0,95.0,95.0,95.0,-1.04,CB,58,2023-02-27
PBK28E,Patria Bank Obligatiuni 2028 EUR,27,64297.89,7,97.0,97.99,97.99,96.5,96.5,-2.52,CB,58,2023-02-27
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,205,18657.42,8,90.32,90.72,90.72,90.0,90.24,-0.84,CB,58,2023-02-27
R2304A,MINISTERUL FINANTELOR,80,8361.82,7,99.9519,99.9389,99.9694,99.9389,99.9694,0.03,IB,58,2023-02-27
R2306A,0,219,23068.97,6,99.97,99.85,100.4999,99.85,100.1998,-0.3,IB,58,2023-02-27
R2312AE,0,400,197940.0,3,99.87,100.0,100.0,99.5,99.99,2.03,IB,58,2023-02-27
R2312B,0,1019,104097.04,12,100.2461,100.21,100.27,100.2,100.24,-0.01,IB,58,2023-02-27
R2403A,0,626,60121.86,8,96.0513,96.02,96.2,96.0,96.0,0.0,IB,58,2023-02-27
R2409AE,0,502,245435.33,5,98.005,98.01,98.01,98.0,98.0,-0.02,IB,58,2023-02-27
R2410A,0,213,20603.49,4,94.9999,94.999,95.0,94.999,95.0,0.0,IB,58,2023-02-27
R2412AE,0,150,73943.55,6,99.2358,100.02,100.02,99.1,99.1,-0.92,IB,58,2023-02-27
R2504A,0,1,102.59,1,97.3,97.3,97.3,97.3,97.3,0.36,IB,58,2023-02-27
R2506A,0,482,51622.52,3,101.2907,101.0,101.3,101.0,101.3,0.5,IB,58,2023-02-27
R2509A,0,1143,120655.24,21,101.5501,101.55,101.69,101.5,101.69,-0.16,IB,58,2023-02-27
R2512A,0,66,6868.14,7,102.0727,101.8,102.3,101.8,102.3,0.0,IB,58,2023-02-27
R2610AE,0,12,5495.16,1,92.3,92.3,92.3,92.3,92.3,-0.22,IB,58,2023-02-27
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,1119,112976.69,11,98.727,98.8,99.0,98.69,99.0,0.2,IB,58,2023-02-27
R2312A,MINISTERUL FINANTELOR PUBLICE,590,58366.22,6,97.7358,97.74,97.7999,97.71,97.7999,0.08,IB,58,2023-02-27
R2408A,0,511,50593.39,10,96.2586,96.33,96.3899,96.2,96.3899,0.16,IB,58,2023-02-27
R2508AE,0,450,210324.15,13,93.7401,94.6,94.6,93.1102,93.1102,-1.47,IB,58,2023-02-27
R2512AE,0,12,5513.52,2,92.8,92.8,92.8,92.8,92.8,0.1,IB,58,2023-02-27
PBK27E,Patria Bank Obligatiuni 2027,1,2461.98,1,99.99,99.99,99.99,99.99,99.99,0.29,CB,59,2023-02-28
PBK28E,Patria Bank Obligatiuni 2028 EUR,19,45012.41,6,96.5,96.5,96.5,96.5,96.5,0.0,CB,59,2023-02-28
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,1083,98532.57,10,90.26,90.31,90.31,90.2,90.23,-0.01,CB,59,2023-02-28
R2304A,MINISTERUL FINANTELOR,110,11500.5,2,99.969,99.9694,99.9694,99.969,99.969,0.0,IB,59,2023-02-28
R2312B,0,787,80342.33,10,100.1585,100.2,100.2398,100.15,100.15,-0.09,IB,59,2023-02-28
R2403A,0,42,4040.4,1,96.2,96.2,96.2,96.2,96.2,0.21,IB,59,2023-02-28
R2412A,0,117,11318.75,2,95.4915,95.49,95.5,95.49,95.5,0.05,IB,59,2023-02-28
R2412AE,0,10,4937.1,1,99.4,99.4,99.4,99.4,99.4,0.3,IB,59,2023-02-28
R2504A,0,1,102.6,1,97.3,97.3,97.3,97.3,97.3,0.0,IB,59,2023-02-28
R2506A,0,198,21221.04,6,101.3469,101.299,101.4,101.299,101.4,0.1,IB,59,2023-02-28
R2509A,0,403,42563.58,8,101.5856,101.689,101.689,101.51,101.51,-0.18,IB,59,2023-02-28
R2512A,0,919,95475.88,11,101.871,102.3,102.3,101.5,101.5,-0.78,IB,59,2023-02-28
R2603AE,0,1,452.72,1,92.0002,92.0002,92.0002,92.0002,92.0002,0.22,IB,59,2023-02-28
